REFERENCE_PE,NOM,CODE_SAFIR,TYPE_SITE,REGION,LIBELLE_REGION,COMPLEMENT_ADRESSE,DC_COMPLEMENTADRSITEPHYSIQUE,ADRESSE,CODE_POSTAL,COMMUNE,DN_LATITUDE,DN_LONGITUDE
HDF0107005527,Cambrai,59064,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,16 rue du Colonel Francis-Nicol,59400,CAMBRAI,"50,175115","3,24312"
HDF0109005868,CAUDRY,59080,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,111 rue Gustave Delory,59540,CAUDRY,"50,115575","3,40382"
HDF0110005791,CONDE SUR L ESCAUT,59095,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,Square de l'Escaut,59163,CONDE SUR L ESCAUT,"50,447471","3,591906"
HDF0111005540,Sin Le Noble,59105,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,309 Avenue du Maréchal Leclerc,59450,SIN LE NOBLE,"50,360102","3,107414"
HDF0112005451,DENAIN,59113,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,6 Allée du 24 juillet 1712,59220,DENAIN,"50,326835","3,400101"
HDF0011005730,Roubaix Les Près,59119,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,30 boulevard de Mulhouse,59100,ROUBAIX,"50,684972","3,193441"
HDF0115005209,DOUAI GAYANT,59121,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,414 RUE GABRIEL FAURE,59500,DOUAI,"50,379746","3,092504"
HDF0066006079,DUNKERQUE,59136,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,2 rue des Brasseries,59140,DUNKERQUE,"51,027869","2,369253"
HDF0010002751,HEM,59140,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,1 PARVIS BERTHELOT,59510,HEM,"50,665684","3,198598"
HDF0071002838,GRAVELINES,59152,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,29 RUE DE DUNKERQUE,59820,GRAVELINES,"50,996014","2,153662"
HDF0041005610,Halluin,59160,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,ZAC de la Viscourt,59250,HALLUIN,"50,770147","3,123827"
HDF0042002832,HAZEBROUCK CASSEL,59175,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,27 RUE DU FER A CHEVAL,59190,HAZEBROUCK,"50,722627","2,549311"
HDF0092005521,Le Cateau Cambrésis,59201,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,64 rue de Landrecies,59360,LE CATEAU CAMBRESIS,"50,103725","3,548148"
HDF0001005012,DR NORD PAS DE CALAIS (ELISEE A),59212,DRA,32,HAUTS-DE-FRANCE,NULL,NULL,28 RUE ELISEE RECLUS,59650,VILLENEUVE D ASCQ,"50,60698","3,13298"
HDF0093005784,LE QUESNOY,59216,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,139 route de Valenciennes,59530,LE QUESNOY,"50,262573","3,632706"
HDF0045002781,LILLE REPUBLIQUE,59224,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,11 RUE JEAN SANS PEUR,59800,LILLE,"50,633745","3,060629"
HDF0094005762,MAUBEUGE GARE,59232,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,4 avenue de la Gare,59600,MAUBEUGE,"50,273159","3,968996"
HDF0090002905,MAUBEUGE PASTEUR,59235,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,60 T BOULEVARD LOUIS PASTEUR,59600,MAUBEUGE,"50,274521","3,949599"
HDF0049002923,ROUBAIX CENTRE,59263,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,74 GRANDE RUE,59100,ROUBAIX,"50,692675","3,180082"
HDF0097002936,SAINT AMAND LES EAUX,59271,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,84 RUE HENRI BARBUSSE,59230,ST AMAND LES EAUX,"50,444384","3,422849"
HDF0055005508,Seclin,59286,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,Avenue de la République,59113,SECLIN,"50,552995","3,037961"
HDF0098005874,SOMAIN,59304,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,101 rue Pasteur,59490,SOMAIN,"50,359706","3,280909"
HDF0056005933,TOURCOING,59312,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,64 avenue Alfred Lefrancois,59200,TOURCOING,"50,717602","3,172055"
HDF0099006000,VALENCIENNES,59320,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,21 rue des Frères Dana,59300,VALENCIENNES,"50,367974","3,528895"
HDF0058002756,LOMME MIN,59343,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,17 RUE DU CHEMIN SAINT MARTIN,59160,LOMME,"47,743922","0,557649"
HDF0059002877,HAUBOURDIN LES WEPPES,59374,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,42 RUE PASTEUR,59320,HAUBOURDIN,"50,61026","2,98605"
HDF0032002874,LA MADELEINE CRYSTAL,59390,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,38 ALLEE VAUBAN,59110,LA MADELEINE,"50,64572","3,07325"
HDF0033005783,LILLE GRAND SUD,59423,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,1 rue Jean Walter,59000,LILLE,"50,614418","3,038757"
HDF0035005569,Wattrelos,59431,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,1 allée des Fabricants,59150,WATTRELOS,"50,691989","3,23257"
HDF0036005869,GRANDE-SYNTHE,59446,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,24 rue Georges Clémenceau,59760,GRANDE SYNTHE,"51,014443","2,305404"
HDF0037005878,VILLENEUVE D ASCQ,59454,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,18 rue Trudaine,59650,VILLENEUVE D ASCQ,"50,616292","3,136455"
HDF0005002910,DT NORD,59470,DDA,32,HAUTS-DE-FRANCE,NULL,Résidence Clairefontaine,677 avenue de la République,59800,LILLE,"50,656066","3,087273"
HDF0040005775,CROIX,59534,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,146.4 rue de la Gare,59170,CROIX,"50,67811","3,1397"
HDF0091005919,ANZIN,59756,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,5 esplanade Jean Monnet,59410,ANZIN,"50,374403","3,503828"
HDF0205006085,CREIL MONTATAIRE,60005,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,38 avenue Ambroise Croizat,60160,MONTATAIRE,"49,251131","2,434721"
HDF0207005304,COMPIEGNE DE LESSEPS,60006,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,5 B RUE FERDINAND DE LESSEPS,60200,COMPIEGNE,"49,395318","2,784461"
HDF0223003228,BEAUVAIS DELIE,60213,ALE,32,HAUTS-DE-FRANCE,NULL,ZAC SAINT LAZARE,7 rue du Docteur Pierre Délie,60000,BEAUVAIS,"49,411181","2,111738"
HDF0209005047,BEAUVAIS MYKONOS,60215,ALE,32,HAUTS-DE-FRANCE,NULL,BATIMENT G VILLAGE MYKONOS,2 RUE DE SETUBAL,60000,BEAUVAIS,"49,439422","2,105822"
HDF0211005653,COMPIEGNE MARGNY,60221,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,25 rue Pierre et Marie Curie,60280,MARGNY LES COMPIEGNE,"49,42379","2,824332"
HDF0213003240,CREIL SAINT MAXIMIN,60236,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,415 RUE CLAIRE LACOMBE,60740,ST MAXIMIN,"49,238563","2,465351"
HDF0216005534,CREPY EN VALOIS,60244,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,5 rue Blaise Pascal,60800,CREPY EN VALOIS,"49,226865","2,909709"
HDF0217005443,NOYON,60252,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,6 Rue du Long Pont,60400,NOYON,"49,580097","2,998616"
HDF0199006088,DT OISE,60260,DDA,32,HAUTS-DE-FRANCE,NULL,NULL,Rue Norman King,60006,BEAUVAIS,"49,42603","2,123094"
HDF0218005858,CLERMONT FITZ JAMES,60275,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,Rue Saint-Exupéry,60600,FITZ JAMES,"49,390225","2,431312"
HDF0219003236,CREIL NOGENT,60283,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,116 AVENUE DE L EUROPE,60180,NOGENT SUR OISE,"49,272526","2,480735"
HDF0222005190,MERU,60291,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,6 RUE DU 8 MAI 1945,60110,MERU,"49,231681","2,124675"
NOR0011005744,ALENCON A2S61 DT61,61016,ALE,28,NORMANDIE,NULL,NULL,2 avenue John Fitzgerald Kennedy,61000,ALENCON,"48,4151","0,093356"
NOR0014005436,FLERS,61024,ALE,28,NORMANDIE,NULL,NULL,51 rue Charles Mousset,61100,FLERS,"48,752413","-0,564472"
NOR0016005593,ARGENTAN,61032,ALE,28,NORMANDIE,NULL,NULL,7 route de Sées,61200,ARGENTAN,"48,72533","-0,0138"
NOR0017000731,L'AIGLE,61040,ALE,28,NORMANDIE,NULL,POLE ADMINISRATIF,1 PLACE DU PARC,61300,L AIGLE,"48,762404","0,632644"
NOR0018005776,MORTAGNE AU PERCHE,61055,ALE,28,NORMANDIE,NULL,NULL,ZA de Prefontaine,61400,MORTAGNE AU PERCHE,"48,50944","0,561267"
HDF0139005932,LENS GARE,62011,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,48 rue Jean Letienne,62300,LENS,"50,429632","2,823223"
HDF0129005448,LONGUENESSE,62042,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,21 RUE BRUEGHEL,62219,LONGUENESSE,"50,743564","2,262698"
HDF0170005863,ARRAS SYMPHORINE,62512,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,2 rue de la Symphorine,62000,ARRAS,"50,302027","2,7354"
HDF0174005999,LIEVIN,62520,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,207 rue Silas Goulet,62800,LIEVIN,"50,422396","2,779538"
HDF0176002901,BAPAUME,62535,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,6 RUE DE DOUAI,62450,BAPAUME,"50,105113","2,851328"
HDF0141005864,BERCK,62543,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,2 chemin des Pourrières,62600,BERCK,"50,4002","1,579849"
HDF0143005866,BETHUNE,62551,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,230 rue de la Faïencerie,62400,BETHUNE,"50,532004","2,637742"
